Funciones;Sexo;Edad;Periodo;Total
Esperanza de vida;Mujeres;24;2005;60,064683
Esperanza de vida;Mujeres;24;2004;60,139697
Esperanza de vida;Mujeres;24;2003;59,599755
Esperanza de vida;Mujeres;24;2002;59,728999
Esperanza de vida;Mujeres;24;2001;59,643114
Esperanza de vida;Mujeres;24;2000;59,377784
Esperanza de vida;Mujeres;24;1999;58,977916
Esperanza de vida;Mujeres;24;1998;58,997088
Esperanza de vida;Mujeres;24;1997;58,948487
Esperanza de vida;Mujeres;24;1996;58,621033
Esperanza de vida;Mujeres;24;1995;58,490371
Esperanza de vida;Mujeres;24;1994;58,382348
Esperanza de vida;Mujeres;24;1993;58,102035
Esperanza de vida;Mujeres;24;1992;58,083398
Esperanza de vida;Mujeres;24;1991;57,616096
Esperanza de vida;Mujeres;25;2020;60,413296
Esperanza de vida;Mujeres;25;2019;61,590196
Esperanza de vida;Mujeres;25;2018;61,236283
Esperanza de vida;Mujeres;25;2017;61,114569
Esperanza de vida;Mujeres;25;2016;61,205499
Esperanza de vida;Mujeres;25;2015;60,781468
Esperanza de vida;Mujeres;25;2014;61,053773
Esperanza de vida;Mujeres;25;2013;60,943506
Esperanza de vida;Mujeres;25;2012;60,540951
Esperanza de vida;Mujeres;25;2011;60,590179
Esperanza de vida;Mujeres;25;2010;60,490797
Esperanza de vida;Mujeres;25;2009;60,131853
Esperanza de vida;Mujeres;25;2008;59,83173
Esperanza de vida;Mujeres;25;2007;59,655319
Esperanza de vida;Mujeres;25;2006;59,654164
Esperanza de vida;Mujeres;25;2005;59,08072
Esperanza de vida;Mujeres;25;2004;59,153603
Esperanza de vida;Mujeres;25;2003;58,613647
Esperanza de vida;Mujeres;25;2002;58,743019
Esperanza de vida;Mujeres;25;2001;58,656506
Esperanza de vida;Mujeres;25;2000;58,396478
Esperanza de vida;Mujeres;25;1999;57,995893
Esperanza de vida;Mujeres;25;1998;58,01426
Esperanza de vida;Mujeres;25;1997;57,964086
Esperanza de vida;Mujeres;25;1996;57,643055
Esperanza de vida;Mujeres;25;1995;57,512985
Esperanza de vida;Mujeres;25;1994;57,402647
Esperanza de vida;Mujeres;25;1993;57,122798
Esperanza de vida;Mujeres;25;1992;57,107372
Esperanza de vida;Mujeres;25;1991;56,642291
Esperanza de vida;Mujeres;26;2020;59,423669
Esperanza de vida;Mujeres;26;2019;60,600442
Esperanza de vida;Mujeres;26;2018;60,247873
Esperanza de vida;Mujeres;26;2017;60,126689
Esperanza de vida;Mujeres;26;2016;60,215142
Esperanza de vida;Mujeres;26;2015;59,789851
Esperanza de vida;Mujeres;26;2014;60,063177
Esperanza de vida;Mujeres;26;2013;59,953256
Esperanza de vida;Mujeres;26;2012;59,553151
Esperanza de vida;Mujeres;26;2011;59,602348
Esperanza de vida;Mujeres;26;2010;59,499994
Esperanza de vida;Mujeres;26;2009;59,145745
Esperanza de vida;Mujeres;26;2008;58,844631
Esperanza de vida;Mujeres;26;2007;58,665284
Esperanza de vida;Mujeres;26;2006;58,666052
Esperanza de vida;Mujeres;26;2005;58,093299
Esperanza de vida;Mujeres;26;2004;58,168358
Esperanza de vida;Mujeres;26;2003;57,629473
Esperanza de vida;Mujeres;26;2002;57,757437
Esperanza de vida;Mujeres;26;2001;57,673824
Esperanza de vida;Mujeres;26;2000;57,413347
Esperanza de vida;Mujeres;26;1999;57,008635
Esperanza de vida;Mujeres;26;1998;57,033341
Esperanza de vida;Mujeres;26;1997;56,984042
Esperanza de vida;Mujeres;26;1996;56,66841
Esperanza de vida;Mujeres;26;1995;56,537159
Esperanza de vida;Mujeres;26;1994;56,426272
Esperanza de vida;Mujeres;26;1993;56,146466
Esperanza de vida;Mujeres;26;1992;56,137523
Esperanza de vida;Mujeres;26;1991;55,671442
Esperanza de vida;Mujeres;27;2020;58,434991
Esperanza de vida;Mujeres;27;2019;59,61013
Esperanza de vida;Mujeres;27;2018;59,256872
Esperanza de vida;Mujeres;27;2017;59,136256
Esperanza de vida;Mujeres;27;2016;59,224119
Esperanza de vida;Mujeres;27;2015;58,798325
Esperanza de vida;Mujeres;27;2014;59,072151
Esperanza de vida;Mujeres;27;2013;58,962541
Esperanza de vida;Mujeres;27;2012;58,565072
Esperanza de vida;Mujeres;27;2011;58,61316
Esperanza de vida;Mujeres;27;2010;58,50882
Esperanza de vida;Mujeres;27;2009;58,157962
Esperanza de vida;Mujeres;27;2008;57,855738
Esperanza de vida;Mujeres;27;2007;57,676246
Esperanza de vida;Mujeres;27;2006;57,679507
Esperanza de vida;Mujeres;27;2005;57,108208
Esperanza de vida;Mujeres;27;2004;57,182189
Esperanza de vida;Mujeres;27;2003;56,645752
Esperanza de vida;Mujeres;27;2002;56,771028
Esperanza de vida;Mujeres;27;2001;56,690193
Esperanza de vida;Mujeres;27;2000;56,429921
Esperanza de vida;Mujeres;27;1999;56,024446
Esperanza de vida;Mujeres;27;1998;56,053587
Esperanza de vida;Mujeres;27;1997;56,00298
Esperanza de vida;Mujeres;27;1996;55,693008
Esperanza de vida;Mujeres;27;1995;55,561552
Esperanza de vida;Mujeres;27;1994;55,450029
Esperanza de vida;Mujeres;27;1993;55,178549
Esperanza de vida;Mujeres;27;1992;55,165414
Esperanza de vida;Mujeres;27;1991;54,700876
Esperanza de vida;Mujeres;28;2020;57,446412
Esperanza de vida;Mujeres;28;2019;58,620439
Esperanza de vida;Mujeres;28;2018;58,265393
Esperanza de vida;Mujeres;28;2017;58,148716
Esperanza de vida;Mujeres;28;2016;58,233646
Esperanza de vida;Mujeres;28;2015;57,806872
Esperanza de vida;Mujeres;28;2014;58,081991
Esperanza de vida;Mujeres;28;2013;57,974429
Esperanza de vida;Mujeres;28;2012;57,576275
Esperanza de vida;Mujeres;28;2011;57,624282
Esperanza de vida;Mujeres;28;2010;57,519757
Esperanza de vida;Mujeres;28;2009;57,16999
Esperanza de vida;Mujeres;28;2008;56,867577
Esperanza de vida;Mujeres;28;2007;56,687975
Esperanza de vida;Mujeres;28;2006;56,694865
Esperanza de vida;Mujeres;28;2005;56,120535
Esperanza de vida;Mujeres;28;2004;56,197156
Esperanza de vida;Mujeres;28;2003;55,661515
Esperanza de vida;Mujeres;28;2002;55,787454
Esperanza de vida;Mujeres;28;2001;55,706916
Esperanza de vida;Mujeres;28;2000;55,448009
Esperanza de vida;Mujeres;28;1999;55,041734
Esperanza de vida;Mujeres;28;1998;55,071809
Esperanza de vida;Mujeres;28;1997;55,02241
Esperanza de vida;Mujeres;28;1996;54,719854
Esperanza de vida;Mujeres;28;1995;54,588244
Esperanza de vida;Mujeres;28;1994;54,485503
Esperanza de vida;Mujeres;28;1993;54,210245
Esperanza de vida;Mujeres;28;1992;54,193949
Esperanza de vida;Mujeres;28;1991;53,729688
Esperanza de vida;Mujeres;29;2020;56,45769
Esperanza de vida;Mujeres;29;2019;57,630247
Esperanza de vida;Mujeres;29;2018;57,276062
Esperanza de vida;Mujeres;29;2017;57,159305
Esperanza de vida;Mujeres;29;2016;57,242531
Esperanza de vida;Mujeres;29;2015;56,817164
Esperanza de vida;Mujeres;29;2014;57,091935
Esperanza de vida;Mujeres;29;2013;56,983852
Esperanza de vida;Mujeres;29;2012;56,587394
Esperanza de vida;Mujeres;29;2011;56,63537
Esperanza de vida;Mujeres;29;2010;56,530936
Esperanza de vida;Mujeres;29;2009;56,182661
Esperanza de vida;Mujeres;29;2008;55,879644
Esperanza de vida;Mujeres;29;2007;55,699817
Esperanza de vida;Mujeres;29;2006;55,707861
Esperanza de vida;Mujeres;29;2005;55,132686
Esperanza de vida;Mujeres;29;2004;55,213476
Esperanza de vida;Mujeres;29;2003;54,678119
Esperanza de vida;Mujeres;29;2002;54,804865
Esperanza de vida;Mujeres;29;2001;54,72823
Esperanza de vida;Mujeres;29;2000;54,465055
Esperanza de vida;Mujeres;29;1999;54,056432
Esperanza de vida;Mujeres;29;1998;54,09501
Esperanza de vida;Mujeres;29;1997;54,043077
Esperanza de vida;Mujeres;29;1996;53,750854
Esperanza de vida;Mujeres;29;1995;53,617481
Esperanza de vida;Mujeres;29;1994;53,51919
Esperanza de vida;Mujeres;29;1993;53,241646
Esperanza de vida;Mujeres;29;1992;53,227824
Esperanza de vida;Mujeres;29;1991;52,760308
Esperanza de vida;Mujeres;30;2020;55,468235
Esperanza de vida;Mujeres;30;2019;56,642109
Esperanza de vida;Mujeres;30;2018;56,286541
Esperanza de vida;Mujeres;30;2017;56,169455
Esperanza de vida;Mujeres;30;2016;56,256511
Esperanza de vida;Mujeres;30;2015;55,828946
Esperanza de vida;Mujeres;30;2014;56,10188
Esperanza de vida;Mujeres;30;2013;55,995303
Esperanza de vida;Mujeres;30;2012;55,600041
Esperanza de vida;Mujeres;30;2011;55,647014
Esperanza de vida;Mujeres;30;2010;55,544531
Esperanza de vida;Mujeres;30;2009;55,196568
Esperanza de vida;Mujeres;30;2008;54,891941
Esperanza de vida;Mujeres;30;2007;54,715733
Esperanza de vida;Mujeres;30;2006;54,720243
Esperanza de vida;Mujeres;30;2005;54,146652
Esperanza de vida;Mujeres;30;2004;54,230349
Esperanza de vida;Mujeres;30;2003;53,694791
Esperanza de vida;Mujeres;30;2002;53,823723
Esperanza de vida;Mujeres;30;2001;53,746877
Esperanza de vida;Mujeres;30;2000;53,481004
Esperanza de vida;Mujeres;30;1999;53,081889
Esperanza de vida;Mujeres;30;1998;53,114415
Esperanza de vida;Mujeres;30;1997;53,068495
Esperanza de vida;Mujeres;30;1996;52,786212
Esperanza de vida;Mujeres;30;1995;52,651654
Esperanza de vida;Mujeres;30;1994;52,551819
Esperanza de vida;Mujeres;30;1993;52,275404
Esperanza de vida;Mujeres;30;1992;52,263566
Esperanza de vida;Mujeres;30;1991;51,792779
Esperanza de vida;Mujeres;31;2020;54,480257
Esperanza de vida;Mujeres;31;2019;55,65332
Esperanza de vida;Mujeres;31;2018;55,302271
Esperanza de vida;Mujeres;31;2017;55,179985
Esperanza de vida;Mujeres;31;2016;55,269569
Esperanza de vida;Mujeres;31;2015;54,838898
Esperanza de vida;Mujeres;31;2014;55,113646
Esperanza de vida;Mujeres;31;2013;55,0069
Esperanza de vida;Mujeres;31;2012;54,613768
Esperanza de vida;Mujeres;31;2011;54,661462
Esperanza de vida;Mujeres;31;2010;54,556772
Esperanza de vida;Mujeres;31;2009;54,209178
Esperanza de vida;Mujeres;31;2008;53,90677
Esperanza de vida;Mujeres;31;2007;53,732188
Esperanza de vida;Mujeres;31;2006;53,732856
Esperanza de vida;Mujeres;31;2005;53,162581
Esperanza de vida;Mujeres;31;2004;53,247556
Esperanza de vida;Mujeres;31;2003;52,71194
Esperanza de vida;Mujeres;31;2002;52,844387
Esperanza de vida;Mujeres;31;2001;52,768412
Esperanza de vida;Mujeres;31;2000;52,505777
Esperanza de vida;Mujeres;31;1999;52,102453
Esperanza de vida;Mujeres;31;1998;52,135103
Esperanza de vida;Mujeres;31;1997;52,095027
Esperanza de vida;Mujeres;31;1996;51,821312
Esperanza de vida;Mujeres;31;1995;51,683758
Esperanza de vida;Mujeres;31;1994;51,587235
Esperanza de vida;Mujeres;31;1993;51,307931
Esperanza de vida;Mujeres;31;1992;51,294736
Esperanza de vida;Mujeres;31;1991;50,826708
Esperanza de vida;Mujeres;32;2020;53,494447
Esperanza de vida;Mujeres;32;2019;54,666958
Esperanza de vida;Mujeres;32;2018;54,314303
Esperanza de vida;Mujeres;32;2017;54,191137
Esperanza de vida;Mujeres;32;2016;54,281493
Esperanza de vida;Mujeres;32;2015;53,848451
Esperanza de vida;Mujeres;32;2014;54,126556
Esperanza de vida;Mujeres;32;2013;54,01965
Esperanza de vida;Mujeres;32;2012;53,62694
Esperanza de vida;Mujeres;32;2011;53,676702
Esperanza de vida;Mujeres;32;2010;53,570062
Esperanza de vida;Mujeres;32;2009;53,222611
Esperanza de vida;Mujeres;32;2008;52,920172
Esperanza de vida;Mujeres;32;2007;52,747975
Esperanza de vida;Mujeres;32;2006;52,748791
Esperanza de vida;Mujeres;32;2005;52,179855
Esperanza de vida;Mujeres;32;2004;52,268801
Esperanza de vida;Mujeres;32;2003;51,732318
Esperanza de vida;Mujeres;32;2002;51,86428
Esperanza de vida;Mujeres;32;2001;51,787795
Esperanza de vida;Mujeres;32;2000;51,525398
Esperanza de vida;Mujeres;32;1999;51,128144
Esperanza de vida;Mujeres;32;1998;51,157589
Esperanza de vida;Mujeres;32;1997;51,126166
Esperanza de vida;Mujeres;32;1996;50,859538
Esperanza de vida;Mujeres;32;1995;50,720498
Esperanza de vida;Mujeres;32;1994;50,622138
Esperanza de vida;Mujeres;32;1993;50,343437
Esperanza de vida;Mujeres;32;1992;50,323728
Esperanza de vida;Mujeres;32;1991;49,856048
Esperanza de vida;Mujeres;33;2020;52,510054
Esperanza de vida;Mujeres;33;2019;53,678849
Esperanza de vida;Mujeres;33;2018;53,326133
Esperanza de vida;Mujeres;33;2017;53,203696
Esperanza de vida;Mujeres;33;2016;53,292372
Esperanza de vida;Mujeres;33;2015;52,861779
Esperanza de vida;Mujeres;33;2014;53,138896
Esperanza de vida;Mujeres;33;2013;53,030842
Esperanza de vida;Mujeres;33;2012;52,643232
Esperanza de vida;Mujeres;33;2011;52,691698
Esperanza de vida;Mujeres;33;2010;52,583588
Esperanza de vida;Mujeres;33;2009;52,237168
Esperanza de vida;Mujeres;33;2008;51,934036
Esperanza de vida;Mujeres;33;2007;51,76399
Esperanza de vida;Mujeres;33;2006;51,767708
Esperanza de vida;Mujeres;33;2005;51,199308
Esperanza de vida;Mujeres;33;2004;51,288628
Esperanza de vida;Mujeres;33;2003;50,752397
Esperanza de vida;Mujeres;33;2002;50,886076
Esperanza de vida;Mujeres;33;2001;50,814142
Esperanza de vida;Mujeres;33;2000;50,54835
Esperanza de vida;Mujeres;33;1999;50,152562
Esperanza de vida;Mujeres;33;1998;50,181034
Esperanza de vida;Mujeres;33;1997;50,154859
Esperanza de vida;Mujeres;33;1996;49,90018
Esperanza de vida;Mujeres;33;1995;49,757742
Esperanza de vida;Mujeres;33;1994;49,657465
Esperanza de vida;Mujeres;33;1993;49,376903
Esperanza de vida;Mujeres;33;1992;49,355516
Esperanza de vida;Mujeres;33;1991;48,883538
Esperanza de vida;Mujeres;34;2020;51,5252
Esperanza de vida;Mujeres;34;2019;52,690713
Esperanza de vida;Mujeres;34;2018;52,339288
Esperanza de vida;Mujeres;34;2017;52,217805
Esperanza de vida;Mujeres;34;2016;52,304735
Esperanza de vida;Mujeres;34;2015;51,872318
Esperanza de vida;Mujeres;34;2014;52,154221
Esperanza de vida;Mujeres;34;2013;52,044122
Esperanza de vida;Mujeres;34;2012;51,657312
Esperanza de vida;Mujeres;34;2011;51,705138
Esperanza de vida;Mujeres;34;2010;51,599384
Esperanza de vida;Mujeres;34;2009;51,254369
Esperanza de vida;Mujeres;34;2008;50,950727
Esperanza de vida;Mujeres;34;2007;50,781546
Esperanza de vida;Mujeres;34;2006;50,787083
Esperanza de vida;Mujeres;34;2005;50,221178
Esperanza de vida;Mujeres;34;2004;50,3079
Esperanza de vida;Mujeres;34;2003;49,774157
Esperanza de vida;Mujeres;34;2002;49,911101
Esperanza de vida;Mujeres;34;2001;49,839944
Esperanza de vida;Mujeres;34;2000;49,57389
Esperanza de vida;Mujeres;34;1999;49,183169
Esperanza de vida;Mujeres;34;1998;49,206816
Esperanza de vida;Mujeres;34;1997;49,186783
Esperanza de vida;Mujeres;34;1996;48,943134
Esperanza de vida;Mujeres;34;1995;48,793479
Esperanza de vida;Mujeres;34;1994;48,698522
Esperanza de vida;Mujeres;34;1993;48,408081
Esperanza de vida;Mujeres;34;1992;48,389842
Esperanza de vida;Mujeres;34;1991;47,915438
Esperanza de vida;Mujeres;35;2020;50,538725
Esperanza de vida;Mujeres;35;2019;51,705959
Esperanza de vida;Mujeres;35;2018;51,355259
Esperanza de vida;Mujeres;35;2017;51,230522
Esperanza de vida;Mujeres;35;2016;51,319541
Esperanza de vida;Mujeres;35;2015;50,88719
Esperanza de vida;Mujeres;35;2014;51,169216
Esperanza de vida;Mujeres;35;2013;51,057485
Esperanza de vida;Mujeres;35;2012;50,672081
Esperanza de vida;Mujeres;35;2011;50,722074
Esperanza de vida;Mujeres;35;2010;50,61659
Esperanza de vida;Mujeres;35;2009;50,272262
Esperanza de vida;Mujeres;35;2008;49,969551
Esperanza de vida;Mujeres;35;2007;49,800742
Esperanza de vida;Mujeres;35;2006;49,807209
Esperanza de vida;Mujeres;35;2005;49,24388
Esperanza de vida;Mujeres;35;2004;49,330377
Esperanza de vida;Mujeres;35;2003;48,799025
Esperanza de vida;Mujeres;35;2002;48,933892
Esperanza de vida;Mujeres;35;2001;48,866863
Esperanza de vida;Mujeres;35;2000;48,598758
Esperanza de vida;Mujeres;35;1999;48,207275
Esperanza de vida;Mujeres;35;1998;48,235861
Esperanza de vida;Mujeres;35;1997;48,218637
Esperanza de vida;Mujeres;35;1996;47,976614
Esperanza de vida;Mujeres;35;1995;47,83362
Esperanza de vida;Mujeres;35;1994;47,733197
Esperanza de vida;Mujeres;35;1993;47,44043
Esperanza de vida;Mujeres;35;1992;47,420324
Esperanza de vida;Mujeres;35;1991;46,94694
Esperanza de vida;Mujeres;36;2020;49,555689
Esperanza de vida;Mujeres;36;2019;50,721559
Esperanza de vida;Mujeres;36;2018;50,372771
Esperanza de vida;Mujeres;36;2017;50,248172
Esperanza de vida;Mujeres;36;2016;50,336742
Esperanza de vida;Mujeres;36;2015;49,901187
Esperanza de vida;Mujeres;36;2014;50,184212
Esperanza de vida;Mujeres;36;2013;50,074273
Esperanza de vida;Mujeres;36;2012;49,688989
Esperanza de vida;Mujeres;36;2011;49,738364
Esperanza de vida;Mujeres;36;2010;49,635604
Esperanza de vida;Mujeres;36;2009;49,293247
Esperanza de vida;Mujeres;36;2008;48,993446
Esperanza de vida;Mujeres;36;2007;48,819624
Esperanza de vida;Mujeres;36;2006;48,82776
Esperanza de vida;Mujeres;36;2005;48,268526
Esperanza de vida;Mujeres;36;2004;48,354315
Esperanza de vida;Mujeres;36;2003;47,824816
Esperanza de vida;Mujeres;36;2002;47,959948
Esperanza de vida;Mujeres;36;2001;47,89238
Esperanza de vida;Mujeres;36;2000;47,625039
Esperanza de vida;Mujeres;36;1999;47,2375
Esperanza de vida;Mujeres;36;1998;47,262524
Esperanza de vida;Mujeres;36;1997;47,248668
Esperanza de vida;Mujeres;36;1996;47,015108
Esperanza de vida;Mujeres;36;1995;46,8744
Esperanza de vida;Mujeres;36;1994;46,766703
Esperanza de vida;Mujeres;36;1993;46,47572
Esperanza de vida;Mujeres;36;1992;46,454816
Esperanza de vida;Mujeres;36;1991;45,980783
Esperanza de vida;Mujeres;37;2020;48,575027
Esperanza de vida;Mujeres;37;2019;49,735379
Esperanza de vida;Mujeres;37;2018;49,389265
Esperanza de vida;Mujeres;37;2017;49,263103
Esperanza de vida;Mujeres;37;2016;49,352651
Esperanza de vida;Mujeres;37;2015;48,921499
Esperanza de vida;Mujeres;37;2014;49,200826
Esperanza de vida;Mujeres;37;2013;49,093355
Esperanza de vida;Mujeres;37;2012;48,707805
Esperanza de vida;Mujeres;37;2011;48,759007
Esperanza de vida;Mujeres;37;2010;48,655184
Esperanza de vida;Mujeres;37;2009;48,316325
Esperanza de vida;Mujeres;37;2008;48,018249
Esperanza de vida;Mujeres;37;2007;47,843464
Esperanza de vida;Mujeres;37;2006;47,852228
Esperanza de vida;Mujeres;37;2005;47,298171
Esperanza de vida;Mujeres;37;2004;47,380533
Esperanza de vida;Mujeres;37;2003;46,854377
Esperanza de vida;Mujeres;37;2002;46,988054
Esperanza de vida;Mujeres;37;2001;46,922652
Esperanza de vida;Mujeres;37;2000;46,658479
Esperanza de vida;Mujeres;37;1999;46,26359
Esperanza de vida;Mujeres;37;1998;46,294999
Esperanza de vida;Mujeres;37;1997;46,279342
Esperanza de vida;Mujeres;37;1996;46,05176
Esperanza de vida;Mujeres;37;1995;45,914384
Esperanza de vida;Mujeres;37;1994;45,801965
Esperanza de vida;Mujeres;37;1993;45,513512
Esperanza de vida;Mujeres;37;1992;45,485221
Esperanza de vida;Mujeres;37;1991;45,01581
Esperanza de vida;Mujeres;38;2020;47,596709
Esperanza de vida;Mujeres;38;2019;48,753524
Esperanza de vida;Mujeres;38;2018;48,406937
Esperanza de vida;Mujeres;38;2017;48,283605
Esperanza de vida;Mujeres;38;2016;48,373016
Esperanza de vida;Mujeres;38;2015;47,937612
Esperanza de vida;Mujeres;38;2014;48,219927
Esperanza de vida;Mujeres;38;2013;48,116206
Esperanza de vida;Mujeres;38;2012;47,730491
Esperanza de vida;Mujeres;38;2011;47,78018
Esperanza de vida;Mujeres;38;2010;47,678159
Esperanza de vida;Mujeres;38;2009;47,337646
Esperanza de vida;Mujeres;38;2008;47,041891
Esperanza de vida;Mujeres;38;2007;46,868949
Esperanza de vida;Mujeres;38;2006;46,88158
Esperanza de vida;Mujeres;38;2005;46,327393
Esperanza de vida;Mujeres;38;2004;46,409505
Esperanza de vida;Mujeres;38;2003;45,885211
Esperanza de vida;Mujeres;38;2002;46,020667
Esperanza de vida;Mujeres;38;2001;45,955918
Esperanza de vida;Mujeres;38;2000;45,69115
Esperanza de vida;Mujeres;38;1999;45,293421
Esperanza de vida;Mujeres;38;1998;45,32413
Esperanza de vida;Mujeres;38;1997;45,314522
Esperanza de vida;Mujeres;38;1996;45,089173
Esperanza de vida;Mujeres;38;1995;44,951193
Esperanza de vida;Mujeres;38;1994;44,834786
Esperanza de vida;Mujeres;38;1993;44,545884
Esperanza de vida;Mujeres;38;1992;44,517138
Esperanza de vida;Mujeres;38;1991;44,051215
Esperanza de vida;Mujeres;39;2020;46,616681
Esperanza de vida;Mujeres;39;2019;47,773922
Esperanza de vida;Mujeres;39;2018;47,427122
Esperanza de vida;Mujeres;39;2017;47,306268
Esperanza de vida;Mujeres;39;2016;47,392183
Esperanza de vida;Mujeres;39;2015;46,958088
Esperanza de vida;Mujeres;39;2014;47,242386
Esperanza de vida;Mujeres;39;2013;47,138874
Esperanza de vida;Mujeres;39;2012;46,755228
Esperanza de vida;Mujeres;39;2011;46,804785
Esperanza de vida;Mujeres;39;2010;46,700513
Esperanza de vida;Mujeres;39;2009;46,364527
Esperanza de vida;Mujeres;39;2008;46,066644
Esperanza de vida;Mujeres;39;2007;45,897116
Esperanza de vida;Mujeres;39;2006;45,912958
Esperanza de vida;Mujeres;39;2005;45,355754
Esperanza de vida;Mujeres;39;2004;45,437519
Esperanza de vida;Mujeres;39;2003;44,921201
Esperanza de vida;Mujeres;39;2002;45,053011
Esperanza de vida;Mujeres;39;2001;44,991701
Esperanza de vida;Mujeres;39;2000;44,723245
Esperanza de vida;Mujeres;39;1999;44,327011
Esperanza de vida;Mujeres;39;1998;44,35943
Esperanza de vida;Mujeres;39;1997;44,350383
Esperanza de vida;Mujeres;39;1996;44,127003
Esperanza de vida;Mujeres;39;1995;43,98968
Esperanza de vida;Mujeres;39;1994;43,875445
Esperanza de vida;Mujeres;39;1993;43,579096
Esperanza de vida;Mujeres;39;1992;43,552205
Esperanza de vida;Mujeres;39;1991;43,088253
Esperanza de vida;Mujeres;40;2020;45,637197
Esperanza de vida;Mujeres;40;2019;46,794432
Esperanza de vida;Mujeres;40;2018;46,447812
Esperanza de vida;Mujeres;40;2017;46,327418
Esperanza de vida;Mujeres;40;2016;46,415409
Esperanza de vida;Mujeres;40;2015;45,979073
Esperanza de vida;Mujeres;40;2014;46,264045
Esperanza de vida;Mujeres;40;2013;46,165224
Esperanza de vida;Mujeres;40;2012;45,777186
Esperanza de vida;Mujeres;40;2011;45,832023
Esperanza de vida;Mujeres;40;2010;45,726619
Esperanza de vida;Mujeres;40;2009;45,389032
Esperanza de vida;Mujeres;40;2008;45,097526
Esperanza de vida;Mujeres;40;2007;44,930861
Esperanza de vida;Mujeres;40;2006;44,949201
Esperanza de vida;Mujeres;40;2005;44,387908
Esperanza de vida;Mujeres;40;2004;44,471916
Esperanza de vida;Mujeres;40;2003;43,95457
Esperanza de vida;Mujeres;40;2002;44,088637
Esperanza de vida;Mujeres;40;2001;44,028351
Esperanza de vida;Mujeres;40;2000;43,757688
Esperanza de vida;Mujeres;40;1999;43,362671
Esperanza de vida;Mujeres;40;1998;43,393019
Esperanza de vida;Mujeres;40;1997;43,391765
Esperanza de vida;Mujeres;40;1996;43,163837
Esperanza de vida;Mujeres;40;1995;43,034817
Esperanza de vida;Mujeres;40;1994;42,912061
Esperanza de vida;Mujeres;40;1993;42,613833
Esperanza de vida;Mujeres;40;1992;42,590157
Esperanza de vida;Mujeres;40;1991;42,126424
Esperanza de vida;Mujeres;41;2020;44,663708
Esperanza de vida;Mujeres;41;2019;45,817828
Esperanza de vida;Mujeres;41;2018;45,471665
Esperanza de vida;Mujeres;41;2017;45,351044
Esperanza de vida;Mujeres;41;2016;45,440599
Esperanza de vida;Mujeres;41;2015;45,002743
Esperanza de vida;Mujeres;41;2014;45,28969
Esperanza de vida;Mujeres;41;2013;45,191898
Esperanza de vida;Mujeres;41;2012;44,80431
Esperanza de vida;Mujeres;41;2011;44,859649
Esperanza de vida;Mujeres;41;2010;44,757812
Esperanza de vida;Mujeres;41;2009;44,418091
Esperanza de vida;Mujeres;41;2008;44,130275
Esperanza de vida;Mujeres;41;2007;43,962636
Esperanza de vida;Mujeres;41;2006;43,985837
Esperanza de vida;Mujeres;41;2005;43,417618
Esperanza de vida;Mujeres;41;2004;43,507347
Esperanza de vida;Mujeres;41;2003;42,990712
Esperanza de vida;Mujeres;41;2002;43,124407
Esperanza de vida;Mujeres;41;2001;43,062784
Esperanza de vida;Mujeres;41;2000;42,802874
Esperanza de vida;Mujeres;41;1999;42,401564
Esperanza de vida;Mujeres;41;1998;42,434517
Esperanza de vida;Mujeres;41;1997;42,430302
Esperanza de vida;Mujeres;41;1996;42,211444
Esperanza de vida;Mujeres;41;1995;42,079197
Esperanza de vida;Mujeres;41;1994;41,956215
Esperanza de vida;Mujeres;41;1993;41,658161
Esperanza de vida;Mujeres;41;1992;41,628647
Esperanza de vida;Mujeres;41;1991;41,167757
Esperanza de vida;Mujeres;42;2020;43,686711
Esperanza de vida;Mujeres;42;2019;44,83913
Esperanza de vida;Mujeres;42;2018;44,498192
Esperanza de vida;Mujeres;42;2017;44,374049
Esperanza de vida;Mujeres;42;2016;44,468725
Esperanza de vida;Mujeres;42;2015;44,030742
Esperanza de vida;Mujeres;42;2014;44,316703
Esperanza de vida;Mujeres;42;2013;44,219404
Esperanza de vida;Mujeres;42;2012;43,83276
Esperanza de vida;Mujeres;42;2011;43,888937
Esperanza de vida;Mujeres;42;2010;43,78866
Esperanza de vida;Mujeres;42;2009;43,456652
Esperanza de vida;Mujeres;42;2008;43,167579
Esperanza de vida;Mujeres;42;2007;42,996828
Esperanza de vida;Mujeres;42;2006;43,02396
Esperanza de vida;Mujeres;42;2005;42,455513
Esperanza de vida;Mujeres;42;2004;42,544279
Esperanza de vida;Mujeres;42;2003;42,032613
Esperanza de vida;Mujeres;42;2002;42,167371
Esperanza de vida;Mujeres;42;2001;42,10542
Esperanza de vida;Mujeres;42;2000;41,841905
Esperanza de vida;Mujeres;42;1999;41,440937
Esperanza de vida;Mujeres;42;1998;41,475876
Esperanza de vida;Mujeres;42;1997;41,465997
Esperanza de vida;Mujeres;42;1996;41,254655
Esperanza de vida;Mujeres;42;1995;41,124005
Esperanza de vida;Mujeres;42;1994;40,996769
Esperanza de vida;Mujeres;42;1993;40,700725
Esperanza de vida;Mujeres;42;1992;40,670302
Esperanza de vida;Mujeres;42;1991;40,210472
Esperanza de vida;Mujeres;43;2020;42,71559
Esperanza de vida;Mujeres;43;2019;43,864122
Esperanza de vida;Mujeres;43;2018;43,524229
Esperanza de vida;Mujeres;43;2017;43,400495
